market_id,condition_id,question,slug,start_date,end_date,volume,liquidity,category_raw,broad_category,outcomes,final_yes_price,resolved_yes,outcome_binary,resolution,num_outcomes,clob_token_ids,duration_hours,duration_days
248522,0xbd73cfd6c4e70e1b7fefb589a8aa45f7c0014967905d9d552d678ad821b725f2,Did Kevin O'Leary bail out SBF?,did-kevin-oleary-bail-out-sbf,2023-01-31 20:09:02.464000+00:00,2023-04-01 00:00:00+00:00,3695.555269,203.959906,kevin o'leary,tech/ai,"['Yes', 'No']",9.76835792833492e-06,,,,2,"[""39867296793484749261759338230672144185138170205560959841840111287958477904395"", ""71876631730945466648094700994054440159740539574470555747636853596983122649415""]",1419.8493155555557,59.16038814814815
248523,0x40821ece7cc6d2c472c92beb6b44ae23cb9fcfa2c937a815d2755a17f94588a8,Did Dustin Moskovitz bail out SBF?,did-dustin-moskovitz-bail-out-sbf,2023-01-31 20:09:02.513000+00:00,2023-04-01 00:00:00+00:00,1853.476595,203.959907,dustin moskovitz,tech/ai,"['Yes', 'No']",1.0370884899502807e-05,,,,2,"[""3672138123119395060568279713729229768325544227071930438034786349667420787861"", ""82127942825378952708735289598526046222658042662608556785936737608551813803201""]",1419.8493019444443,59.16038758101851
248524,0x9f4528ac26f2b4921fb2d8bad9ceaed81cfb401ccd356ebfe6d6b2d4d8918462,Did Jaan Tallinn bail out SBF?,did-jaan-tallinn-bail-out-sbf,2023-01-31 20:14:53.284000+00:00,2023-04-01 00:00:00+00:00,19167.918031,203.954909,jaan tallinn,tech/ai,"['Yes', 'No']",2.997490283555893e-06,,,,2,"[""16653179683321958276217807954193657616120960367133857220836964595221784015733"", ""79785809263794935107659385834215392552803267794968105116912452183490132067157""]",1419.7518655555555,59.156327731481475
248525,0xf89dc6e4726a8ba15fe96a491ffaf860911dfc85e836ec300780b48101a58f32,Will Magnus Carlsen win the Airthings Masters 2023?,will-magnus-carlsen-win-the-airthings-masters-2023,2023-01-31 21:54:40.065000+00:00,2023-02-11 00:00:00+00:00,9045.123396,25.000007,unknown,tech/ai,"['Yes', 'No']",0.999999575782665,,,,2,"[""10855595221256449217034996606286388759042959214764614838516532618271513505101"", ""51631035502589547652970602291133770616537869253866203934583998079589866581415""]",242.08887083333335,10.087036284722222
248526,0x3960e6ba226b18e349a586703c942d334325f3c026d179a7bcf8a524edaa40f4,NBA: Lakers vs. Pacers (02/02/2023),nba-lakers-vs-pacers-02022023,2023-02-01 16:45:43.319000+00:00,2023-02-02 00:00:00+00:00,12905.097713000001,0.000507,lakers vs. pacers,sports,"['Lakers', 'Pacers']",0.010295881647341064,,,,2,"[""57965156656408802359577770578870325632966587434597313703831843903067339521534"", ""93890034186926678173262422619289397844700156066643024731317888375308177390719""]",7.2379669444444446,0.3015819560185185
248528,0xb588de0af8c3bfaeda2c5d27892486e2e67aa5a354762cd8fac54778ab0fafbc,NBA: Clippers vs. Bucks (02/02/2023),nba-clippers-vs-bucks-02022023,2023-02-01 16:45:43.361000+00:00,2023-02-02 00:00:00+00:00,8175.7892520000005,0.010001,clippers vs. bucks,sports,"['Clippers', 'Bucks']",9.996471245650286e-05,,,,2,"[""53054702990824026515635025141130655713888479255438091772082546622829618485575"", ""43659496959858698911375812844376391095825561237021365284403147566167865296707""]",7.237955277777777,0.30158146990740736
248529,0x826f97dc5541b756a6724ace82691469dece0d07b8dacb7d62c0b5393fb62387,NBA: Warriors vs. Nuggets (02/02/2023),nba-warriors-vs-nuggets-02022023,2023-02-01 16:45:43.361000+00:00,2023-02-02 00:00:00+00:00,13810.362958,0.0,warriors vs. nuggets,sports,"['Warriors', 'Nuggets']",0.0,,,,2,"[""80614591378386216265775246939908351892974900550912465149058983606813256771012"", ""66160927293041585378978547454199461666626795991763243044109448975040327320276""]",7.237955277777777,0.30158146990740736
248531,0x2c8432eb438250dd3f8a1f1610036d7b385a16e8cc28009052413825695c39ff,NBA: Hornets vs. Pistons (02/03/2023),nba-hornets-vs-pistons-02032023,2023-02-01 17:09:54.241000+00:00,2023-02-04 00:00:00+00:00,5979.413128,0.000507,hornets vs. pistons,sports,"['Hornets', 'Pistons']",0.010295881647341064,,,,2,"[""113555137334832360620619768862993889115018922414214403956767020376877794576059"", ""91336042157697236195109468547685781096648983251623239437506834860617163368236""]",54.83493305555555,2.284788877314815
248532,0x477a045e9894a24a46bf7ee66cfdff136a3354806d38f09e30f3c638d01aa54d,NBA: Suns vs. Celtics (02/03/2023),nba-suns-vs-celtics-02032023,2023-02-01 17:09:54.558000+00:00,2023-02-04 00:00:00+00:00,10469.746276,0.0,suns vs. celtics,sports,"['Suns', 'Celtics']",0.0,,,,2,"[""49060501075607855586161654899390661674347113637206178487124127851580203134391"", ""41200397474063310889445514560816374352571335976386873288976343778419658556388""]",54.834845,2.2847852083333335
248533,0xeaaa1621fbb0b319e0515ca6c74da9ffa2c7435234b316072502b23c04004444,NBA: Raptors vs. Rockets (02/03/2023),nba-raptors-vs-rockets-02032023,2023-02-01 17:09:54.599000+00:00,2023-02-04 00:00:00+00:00,1530.154166,0.0,raptors vs. rockets,sports,"['Raptors', 'Rockets']",0.0,,,,2,"[""16743756446668198418161546459686092770971765469544638637589064152347281520658"", ""71357143382016923333286138704308502799994327671017497806704759179352384697178""]",54.834833611111115,2.2847847337962963
248534,0x441c2b1f38dfa12d85a32b8964a090dc58d9dea232e7c4c168e324d7b7a3c73a,NBA: Magic vs. Timberwolves (02/03/2023),nba-magic-vs-timberwolves-02032023,2023-02-01 17:09:54.621000+00:00,2023-02-04 00:00:00+00:00,1899.736807,0.002967,magic vs. timberwolves,sports,"['Magic', 'Timberwolves']",0.9806307770913651,,,,2,"[""36475896639127998728043287084620269013681191810144160766663735138105795184559"", ""47701553729687510317422870374843353940827601658794324217144777514805094127228""]",54.834827499999996,2.2847844791666665
248535,0xab38bcd9f008428d37d2af324eaa6d6e0313f5975ffb025094bfa3a46a284938,NBA: Hawks vs. Jazz (02/03/2023),nba-hawks-vs-jazz-02032023,2023-02-01 17:09:54.636000+00:00,2023-02-04 00:00:00+00:00,6893.06071,0.003921,hawks vs. jazz,sports,"['Hawks', 'Jazz']",0.9793080916252224,,,,2,"[""23383062548507814198621277327580301535907085411073641537324460875671930764183"", ""112266403401547095104692828644557630281099007356271526119451825295522498700689""]",54.83482333333333,2.2847843055555557
248536,0x1b804476264430dab04c04631e68193dbcc18dd2c2a5db4500f917045f20a4ec,NBA: Wizards vs. Nets (02/04/2023),nba-wizards-vs-nets-02042023,2023-02-01 18:06:14.397000+00:00,2023-02-04 00:00:00+00:00,4978.478015000001,0.003351,wizards vs. nets,sports,"['Wizards', 'Nets']",0.6900358818658571,,,,2,"[""115561635104714436100215748865072575686018670437829613450655887482514153297143"", ""88890267703764349620212074072518677262647365041771000216944348702657282580772""]",53.89600083333333,2.2456667013888887
248537,0xcf98c438e75dc4fdc25b1e48de23adffdc4a15be9cc89f5b73721198820820c1,NBA: Suns vs. Pistons (02/04/2023),nba-suns-vs-pistons-02042023,2023-02-01 18:06:14.429000+00:00,2023-02-04 00:00:00+00:00,2263.075867,0.0,suns vs. pistons,sports,"['Suns', 'Pistons']",0.0,,,,2,"[""38533708059183496482396436337628663016977781241069578366354949231739219895465"", ""7383078199576823886643038741729069867468150381224481526293786173706803650616""]",53.89599194444445,2.2456663310185188
248538,0x3174a547b0d668f7729db296b18642af4a9055d204df93e506b1cf9af965abd0,NBA: Mavericks vs. Warriors (02/04/2023),nba-mavericks-vs-warriors-02042023,2023-02-01 18:06:14.434000+00:00,2023-02-04 00:00:00+00:00,197.469103,0.0,mavericks vs. warriors,sports,"['Mavericks', 'Warriors']",0.0,,,,2,"[""18616611613438439309778206472540267523253592703336306386879813818534332105019"", ""64944668058133418360029837485075874565823452997805682258743254502886219390950""]",53.89599055555556,2.245666273148148
248539,0xfe47e323bf0a784cfa7b7c16305c10b714e09422b0934d3996a6ad1df32f55b5,NBA: Hawks vs. Nuggets (02/04/2023),nba-hawks-vs-nuggets-02042023,2023-02-01 18:06:14.437000+00:00,2023-02-04 00:00:00+00:00,3852.797296,1e-06,hawks vs. nuggets,sports,"['Hawks', 'Nuggets']",0.7100255609201931,,,,2,"[""61282661743302166472482168683435724068109565094237586444139646837369522937664"", ""41949781242708308501258281590378737935076849299377087318789875386034269396503""]",53.89598972222222,2.2456662384259256
248552,0x8e30ee6bbe58b94fbdab3eee184f3f3c7be1d017c3694c84b6bb0c2f822f3f77,NBA: Lakers vs. Pelicans (02/04/2023),nba-lakers-vs-pelicans-02042023,2023-02-01 18:14:56.079000+00:00,2023-02-04 00:00:00+00:00,7043.075405,0.0,lakers vs. pelicans,sports,"['Lakers', 'Pelicans']",0.0,,,,2,"[""90773025804727515061192574369130430127570172639567279290514043844242011398450"", ""45458267153716045550234270019302292673298399459202969057709380403519935940380""]",53.75108916666667,2.2396287152777776
248553,0xa6458596451294ece31e285e467cb6caa775f40e7ebefa4a4bab3059e157650b,NBA: Magic vs. Hornets (02/05/2023),nba-magic-vs-hornets-02052023,2023-02-01 18:31:47.543000+00:00,2023-02-05 00:00:00+00:00,4548.7979430000005,0.005,magic vs. hornets,sports,"['Magic', 'Hornets']",0.99983104639466,,,,2,"[""83284625323746704103547652406919407164951415182496220229704067412482274082461"", ""36392207609228549666405211112270206511355085782229063349135858415320927406664""]",77.47012694444444,3.2279219560185184
248554,0x5a0ff447289515c213a3e96f4d54397ac7c32795d6fc150934dfd60a447c6ef3,NBA: Cavaliers vs. Pacers (02/05/2023),nba-cavaliers-vs-pacers-02052023,2023-02-01 18:31:47.619000+00:00,2023-02-05 00:00:00+00:00,39.201048,0.005003,cavaliers vs. pacers,sports,"['Cavaliers', 'Pacers']",0.9976463295332372,,,,2,"[""86834412828331039642937492979383895697721207131384454387465409530496400975580"", ""18444064004055480579973265038439555214978123126256486755155432587186168166177""]",77.47010583333333,3.227921076388889
248555,0xdd42e83a5365621cb1648d1d1d5f0b0b124dfa8def5dce21b6e1ae3ce0d6b81b,NBA: Nuggets vs. Timberwolves (02/05/2023),nba-nuggets-vs-timberwolves-02052023,2023-02-01 18:31:47.632000+00:00,2023-02-05 00:00:00+00:00,250.075462,0.005001,nuggets vs. timberwolves,sports,"['Nuggets', 'Timberwolves']",0.0739171374764595,,,,2,"[""32047176487972589606935430145853663773018421907222986284805383820221449800098"", ""39494795397685102616403628518384653528298314055318067961827895767576247948470""]",77.47010222222222,3.227920925925926
248556,0x9b27b9a83cedeb8f6fa117d0b5441cf7fcd9b2eb29cd83c26a25ec43521e8917,NBA: Raptors vs. Grizzlies (02/05/2023),nba-raptors-vs-grizzlies-02052023,2023-02-01 18:31:47.636000+00:00,2023-02-05 00:00:00+00:00,4769.328401999999,0.005,raptors vs. grizzlies,sports,"['Raptors', 'Grizzlies']",0.9999998400294602,,,,2,"[""72217858546596572576254332164037443900431105418306624583280539264304462372037"", ""102962727096450319564669071891746802138007680240112638739002781092986500251030""]",77.4701011111111,3.2279208796296293
248557,0x4f48d4b9ae5a53224cfd48c1b566648c7e4621161db15f0270e553467e34f17c,NBA: 76ers vs. Knicks (02/05/2023),nba-76ers-vs-knicks-02052023,2023-02-01 18:31:47.636000+00:00,2023-02-05 00:00:00+00:00,1507.42957,0.005,76ers vs. knicks,sports,"['76ers', 'Knicks']",0.41147524849916345,,,,2,"[""18000258843307800682104596367852288040192823446710235325931975831434259104709"", ""20951495573614489280938153147729095062503240518055298379421753685610773520593""]",77.4701011111111,3.2279208796296293
248558,0x0edd67fcb3841fc3193a85bf07db0bf918d2b75fb1a4d33a31ad6f863646b9b6,Did Changpeng Zhao (CZ) bail out SBF?,did-changpeng-zhao-cz-bail-out-sbf,2023-02-01 19:43:54.690000+00:00,2023-04-01 00:00:00+00:00,3425.914833,74.980001,cz,tech/ai,"['Yes', 'No']",0.00029897359047218727,,,,2,"[""72840109916708508075306103726330041307624736800034090380222501910470916480629"", ""84452755171349638970119329773721975316089188384280978492628342833704112554714""]",1396.2681416666665,58.177839236111105
